variant,depth,beam_index,rule_id,objective_vector_raw,objective_vector_norm
Delta,98,0,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000169875|0.000000000","-0.995575221|0.999297900|0.000000000|-0.996677741"
Delta,98,1,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000169875|0.000000000","-0.995575221|0.999297900|0.000000000|-0.996677741"
Delta,98,2,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000169875|0.000000000","-0.995575221|0.999297900|0.000000000|-0.996677741"
Delta,98,3,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000169875|0.000000000","-0.995575221|0.999297900|0.000000000|-0.996677741"
Delta,98,4,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000169875|0.000000000","-0.995575221|0.999297900|0.000000000|-0.996677741"
Delta,99,0,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000166408|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,99,1,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000166408|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,99,2,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000166408|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,99,3,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000166408|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,99,4,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000166408|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,100,0,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000163046|0.000000000","-0.995575221|0.999297900|0.000000000|-0.996677741"
Delta,100,1,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000163046|0.000000000","-0.995575221|0.999297900|0.000000000|-0.996677741"
Delta,100,2,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000163046|0.000000000","-0.995575221|0.999297900|0.000000000|-0.996677741"
Delta,100,3,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000163046|0.000000000","-0.995575221|0.999297900|0.000000000|-0.996677741"
Delta,100,4,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000163046|0.000000000","-0.995575221|0.999297900|0.000000000|-0.996677741"
Ortho,1,0,000000000000000000000000000003ed,"0.870457390|0.133784943|0.500312475|0.996256814","0.832369051|0.371159632|0.000000000|-2.111436950"
Ortho,1,1,000000000000000000000000000003f9,"0.879169526|0.070407270|0.500624797|0.997016814","1.173019124|-14.611966848|312.322057752|0.117302053"
Ortho,1,2,000000000000000000000000000003ea,"0.849169526|0.130644979|0.500312475|0.996936814","0.000000000|-0.371159632|0.000000000|-0.117302053"
Ortho,1,3,000000000000000000000000000003f8,"0.849169526|0.130644979|0.500312475|0.996936814","0.000000000|-0.371159632|0.000000000|-0.117302053"
Ortho,1,4,000000000000000000000000000003fb,"0.819309329|0.139102852|0.500312475|0.997616814","-1.167552748|1.628367548|0.000000000|1.876832845"
Ortho,2,0,000000000000000000000000000003ed,"0.886387060|0.147291053|1.000000000|0.995966176","1.828236115|0.915440779|0.000000000|-2.184087363"
Ortho,2,1,000000000000000000000000000003f2,"0.913314533|0.065430289|1.000000000|0.996806176","4.918681701|-4.492894370|0.000000000|-0.873634945"
Ortho,2,2,000000000000000000000000000003fa,"0.870457390|0.133784943|1.000000000|0.996646176","0.000000000|0.023125981|0.000000000|-1.123244930"
Ortho,2,3,000000000000000000000000000003f8,"0.870457390|0.133784943|1.000000000|0.996646176","0.000000000|0.023125981|0.000000000|-1.123244930"
Ortho,2,4,000000000000000000000000000003ed,"0.870457390|0.133784943|1.000000000|0.996646176","0.000000000|0.023125981|0.000000000|-1.123244930"
Ortho,3,0,000000000000000000000000000003eb,"0.898744106|0.156747714|1.000000000|0.995674531","0.458884025|1.243469005|0.000000000|-2.396006656"
Ortho,3,1,000000000000000000000000000003f2,"0.934601346|0.075445911|1.000000000|0.996594531","1.790457483|-2.629545567|0.000000000|-0.865224626"
Ortho,3,2,000000000000000000000000000003ed,"0.886387060|0.147291053|1.000000000|0.996354531","0.000000000|0.792977315|0.000000000|-1.264559068"
Ortho,3,3,000000000000000000000000000003f8,"0.886387060|0.147291053|1.000000000|0.996354531","0.000000000|0.792977315|0.000000000|-1.264559068"
Ortho,3,4,000000000000000000000000000003ed,"0.886387060|0.147291053|1.000000000|0.996354531","0.000000000|0.792977315|0.000000000|-1.264559068"
Ortho,4,0,000000000000000000000000000003f5,"0.948744106|0.083205393|1.000000000|0.996381588","2.333224450|-4.884862004|0.000000000|-1.196013289"
Ortho,4,1,000000000000000000000000000003f2,"0.948744106|0.083837545|0.998489234|0.996381588","2.333224450|-4.834277897|-1510.766488747|-1.196013289"
Ortho,4,2,000000000000000000000000000003eb,"0.908599815|0.163418526|1.000000000|0.995381588","0.459911603|1.533705077|0.000000000|-4.518272425"
Ortho,4,3,000000000000000000000000000003eb,"0.898744106|0.156747789|1.000000000|0.996061588","0.000000000|0.999919981|0.000000000|-2.259136213"
Ortho,4,4,000000000000000000000000000003eb,"0.898744106|0.156747789|1.000000000|0.996061588","0.000000000|0.999919981|0.000000000|-2.259136213"
Ortho,5,0,000000000000000000000000000003f5,"0.958599815|0.090768097|1.000000000|0.996167060","1.971163563|-0.004601072|0.000000000|-1.869158879"
Ortho,5,1,000000000000000000000000000003eb,"0.916635864|0.165701997|1.000000000|0.995087060","-6.300617406|4.414014303|0.000000000|-5.233644860"
Ortho,5,2,000000000000000000000000000003eb,"0.948599815|0.090924153|1.000000000|0.996087060","0.000000000|0.004601072|0.000000000|-2.118380062"
Ortho,5,3,000000000000000000000000000003f5,"0.948744106|0.083205378|1.000000000|0.996767060","0.028442205|-0.450550739|0.000000000|0.000000000"
Ortho,5,4,000000000000000000000000000003f5,"0.948744106|0.083205378|1.000000000|0.996767060","0.028442205|-0.450550739|0.000000000|0.000000000"
Ortho,6,0,000000000000000000000000000003f7,"0.958599815|0.136105677|1.000000000|0.996550664","0.999898546|4.864213975|0.000000000|-0.998336106"
Ortho,6,1,000000000000000000000000000003f5,"0.965726773|0.098046115|1.000000000|0.995950664","1.722955213|1.364614587|0.000000000|-1.996672213"
Ortho,6,2,000000000000000000000000000003ed,"0.923306664|0.174942676|1.000000000|0.994790664","-2.580723771|8.435299080|0.000000000|-3.926788686"
Ortho,6,3,000000000000000000000000000003f8,"0.948744106|0.083205378|1.000000000|0.997150664","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,6,4,000000000000000000000000000003f5,"0.948744106|0.083205378|1.000000000|0.997150664","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,7,0,000000000000000000000000000003ee,"0.957544955|0.143005805|1.000000000|0.996252124","-0.147988979|0.566924629|0.000000000|-0.133111481"
Ortho,7,1,000000000000000000000000000003f8,"0.958599815|0.136105692|1.000000000|0.996932124","0.000000000|0.307740830|0.000000000|0.998336106"
Ortho,7,2,000000000000000000000000000003f7,"0.958599815|0.136105692|1.000000000|0.996932124","0.000000000|0.307740830|0.000000000|0.998336106"
Ortho,7,3,000000000000000000000000000003f7,"0.961244106|0.127834805|1.000000000|0.997612124","0.370974568|-0.002932343|0.000000000|2.129783694"
Ortho,7,4,000000000000000000000000000003f6,"0.971033937|0.100368044|1.000000000|0.995732124","1.744415534|-1.034645773|0.000000000|-0.998336106"
Ortho,8,0,000000000000000000000000000003f6,"0.965726773|0.146130359|1.000000000|0.996711168","1.165075757|1.171308571|0.000000000|-0.881057269"
Ortho,8,1,000000000000000000000000000003f7,"0.968599815|0.135949560|1.000000000|0.997391168","1.911798707|-0.036878291|0.000000000|0.117474302"
Ortho,8,2,000000000000000000000000000003ee,"0.957397573|0.148733400|1.000000000|0.995951168","-0.999740093|1.480219487|0.000000000|-1.997063142"
Ortho,8,3,000000000000000000000000000003ee,"0.958599815|0.136571070|1.000000000|0.997311168","-0.687269342|0.036878291|0.000000000|0.000000000"
Ortho,8,4,000000000000000000000000000003f7,"0.961244106|0.127834805|1.000000000|0.997991168","0.000000000|-0.999881327|0.000000000|0.998531571"
Ortho,9,0,000000000000000000000000000003f6,"0.971033937|0.151100567|1.000000000|0.996487534","2.769993745|0.802525545|0.000000000|-0.881057269"
Ortho,9,1,000000000000000000000000000003ed,"0.964215755|0.153261962|1.000000000|0.996407534","0.495631174|1.151520979|0.000000000|-0.998531571"
Ortho,9,2,000000000000000000000000000003f6,"0.968599815|0.140877582|1.000000000|0.997767534","1.958035896|-0.848156086|0.000000000|0.998531571"
Ortho,9,3,000000000000000000000000000003f6,"0.965726773|0.146130374|1.000000000|0.997087534","0.999666427|0.000000000|0.000000000|0.000000000"
Ortho,9,4,000000000000000000000000000003ea,"0.965726773|0.146130374|1.000000000|0.997087534","0.999666427|0.000000000|0.000000000|0.000000000"
Ortho,10,0,000000000000000000000000000003f6,"0.971033937|0.153105906|1.000000000|0.996860967","0.846933630|0.000000000|0.000000000|0.000000000"
Ortho,10,1,000000000000000000000000000003ed,"0.969311381|0.156963634|1.000000000|0.996180967","0.247583759|0.540852638|0.000000000|-0.998531571"
Ortho,10,2,000000000000000000000000000003f7,"0.973908592|0.145974227|1.000000000|0.997540967","1.847147173|-0.999859800|0.000000000|0.998531571"
Ortho,10,3,000000000000000000000000000003f4,"0.963542150|0.164190196|1.000000000|0.996100967","-1.759774672|1.554015034|0.000000000|-1.116005874"
Ortho,10,4,000000000000000000000000000003f8,"0.964215755|0.153261962|1.000000000|0.996780967","-1.525399062|0.021879051|0.000000000|-0.117474302"
Ortho,11,0,000000000000000000000000000003f6,"0.975080611|0.163878178|1.000000000|0.996631217","1.263562019|0.990921935|0.000000000|-0.921305182"
Ortho,11,1,000000000000000000000000000003eb,"0.968336197|0.164889910|1.000000000|0.995871217","-0.127779448|1.107140828|0.000000000|-2.380038388"
Ortho,11,2,000000000000000000000000000003eb,"0.963391142|0.172337223|1.000000000|0.995791217","-1.147921425|1.962623499|0.000000000|-2.533589251"
Ortho,11,3,000000000000000000000000000003f5,"0.971033937|0.153105906|1.000000000|0.997231217","0.428751761|-0.246503275|0.000000000|0.230326296"
Ortho,11,4,000000000000000000000000000003f7,"0.971033937|0.153105906|1.000000000|0.997231217","0.428751761|-0.246503275|0.000000000|0.230326296"
Ortho,12,0,000000000000000000000000000003f6,"0.978226307|0.171869358|1.000000000|0.996398049","1.354964025|0.999872386|0.000000000|-0.998080614"
Ortho,12,1,000000000000000000000000000003f5,"0.978226307|0.171869358|1.000000000|0.996398049","1.354964025|0.999872386|0.000000000|-0.998080614"
Ortho,12,2,000000000000000000000000000003f7,"0.978226307|0.171869358|1.000000000|0.996398049","1.354964025|0.999872386|0.000000000|-0.998080614"
Ortho,12,3,000000000000000000000000000003eb,"0.973281252|0.172025415|1.000000000|0.996318049","0.423369671|1.019787367|0.000000000|-1.151631478"
Ortho,12,4,000000000000000000000000000003f6,"0.975080611|0.163878178|1.000000000|0.996998049","0.762349301|-0.019914981|0.000000000|0.153550864"
Ortho,13,0,000000000000000000000000000003f6,"0.978226307|0.171869358|1.000000000|0.996761232","0.999445173|0.000000000|0.000000000|0.000000000"
Ortho,13,1,000000000000000000000000000003f7,"0.978226307|0.171869358|1.000000000|0.996761232","0.999445173|0.000000000|0.000000000|0.000000000"
Ortho,13,2,000000000000000000000000000003f5,"0.978226307|0.171869358|1.000000000|0.996761232","0.999445173|0.000000000|0.000000000|0.000000000"
Ortho,13,3,000000000000000000000000000003ea,"0.978226307|0.171869358|1.000000000|0.996761232","0.999445173|0.000000000|0.000000000|0.000000000"
Ortho,13,4,000000000000000000000000000003ea,"0.978226307|0.171869358|1.000000000|0.996761232","0.999445173|0.000000000|0.000000000|0.000000000"
Ortho,14,0,000000000000000000000000000003f7,"0.983171362|0.171713241|1.000000000|0.997200548","4945.054945055|-156.132440754|0.000000000|80.000000000"
Ortho,14,1,000000000000000000000000000003f7,"0.983171362|0.171713241|1.000000000|0.997200548","4945.054945055|-156.132440754|0.000000000|80.000000000"
Ortho,14,2,000000000000000000000000000003ea,"0.978226307|0.171869373|1.000000000|0.997120548","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,14,3,000000000000000000000000000003ea,"0.978226307|0.171869373|1.000000000|0.997120548","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,14,4,000000000000000000000000000003ea,"0.978226307|0.171869373|1.000000000|0.997120548","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,15,0,000000000000000000000000000003f7,"0.983171362|0.171713226|1.000000000|0.997555789","0.999593777|-0.098359650|0.000000000|0.133111481"
Ortho,15,1,000000000000000000000000000003f7,"0.983171362|0.171713226|1.000000000|0.997555789","0.999593777|-0.098359650|0.000000000|0.133111481"
Ortho,15,2,000000000000000000000000000003f7,"0.983171362|0.171713226|1.000000000|0.997555789","0.999593777|-0.098359650|0.000000000|0.133111481"
Ortho,15,3,000000000000000000000000000003f7,"0.983171362|0.171713226|1.000000000|0.997555789","0.999593777|-0.098359650|0.000000000|0.133111481"
Ortho,15,4,000000000000000000000000000003f7,"0.983171362|0.171713226|1.000000000|0.997555789","0.999593777|-0.098359650|0.000000000|0.133111481"
Ortho,16,0,000000000000000000000000000003f8,"0.983171362|0.171713226|1.000000000|0.997906758","33.872049341|-0.589638591|0.000000000|0.997067449"
Ortho,16,1,000000000000000000000000000003f7,"0.983171362|0.171713226|1.000000000|0.997906758","33.872049341|-0.589638591|0.000000000|0.997067449"
Ortho,16,2,000000000000000000000000000003f8,"0.983171362|0.171713226|1.000000000|0.997906758","33.872049341|-0.589638591|0.000000000|0.997067449"
Ortho,16,3,000000000000000000000000000003f8,"0.983171362|0.171713226|1.000000000|0.997906758","33.872049341|-0.589638591|0.000000000|0.997067449"
Ortho,16,4,000000000000000000000000000003f7,"0.983171362|0.171713226|1.000000000|0.997906758","33.872049341|-0.589638591|0.000000000|0.997067449"
Ortho,17,0,000000000000000000000000000003f7,"0.988116417|0.171557036|1.000000000|0.998333268","2.129176570|-0.993638257|0.000000000|0.987654321"
Ortho,17,1,000000000000000000000000000003f7,"0.988116417|0.171557036|1.000000000|0.998333268","2.129176570|-0.993638257|0.000000000|0.987654321"
Ortho,17,2,000000000000000000000000000003f7,"0.988116417|0.171557036|1.000000000|0.998333268","2.129176570|-0.993638257|0.000000000|0.987654321"
Ortho,17,3,000000000000000000000000000003f7,"0.983171362|0.171713226|1.000000000|0.998253268","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,17,4,000000000000000000000000000003f7,"0.983171362|0.171713226|1.000000000|0.998253268","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,18,0,000000000000000000000000000003f8,"0.988116417|0.171557036|1.000000000|0.998675145","1.708668932|-0.642525595|0.000000000|0.997375328"
Ortho,18,1,000000000000000000000000000003f7,"0.988116417|0.171557036|1.000000000|0.998675145","1.708668932|-0.642525595|0.000000000|0.997375328"
Ortho,18,2,000000000000000000000000000003f7,"0.988116417|0.171557036|1.000000000|0.998675145","1.708668932|-0.642525595|0.000000000|0.997375328"
Ortho,18,3,000000000000000000000000000003f7,"0.988116417|0.171557036|1.000000000|0.998675145","1.708668932|-0.642525595|0.000000000|0.997375328"
Ortho,18,4,000000000000000000000000000003f8,"0.988116417|0.171557036|1.000000000|0.998675145","1.708668932|-0.642525595|0.000000000|0.997375328"
Ortho,19,0,000000000000000000000000000003f7,"0.993061472|0.171400808|1.000000000|0.999092225","3.300346723|-0.993639800|0.000000000|0.987654321"
Ortho,19,1,000000000000000000000000000003f7,"0.993061472|0.171400808|1.000000000|0.999092225","3.300346723|-0.993639800|0.000000000|0.987654321"
Ortho,19,2,000000000000000000000000000003f8,"0.988116417|0.171557036|1.000000000|0.999012225","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,19,3,000000000000000000000000000003f7,"0.988116417|0.171557036|1.000000000|0.999012225","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,19,4,000000000000000000000000000003f8,"0.988116417|0.171557036|1.000000000|0.999012225","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,20,0,000000000000000000000000000003f7,"0.993061472|0.171400808|1.000000000|0.999424357","1.418681687|0.000000000|0.000000000|0.000000000"
Ortho,20,1,000000000000000000000000000003f8,"0.993061472|0.171400808|1.000000000|0.999424357","1.418681687|0.000000000|0.000000000|0.000000000"
Ortho,20,2,000000000000000000000000000003f7,"0.993061472|0.171400808|1.000000000|0.999424357","1.418681687|0.000000000|0.000000000|0.000000000"
Ortho,20,3,000000000000000000000000000003f8,"0.993061472|0.171400808|1.000000000|0.999424357","1.418681687|0.000000000|0.000000000|0.000000000"
Ortho,20,4,000000000000000000000000000003f7,"0.993061472|0.171400808|1.000000000|0.999424357","1.418681687|0.000000000|0.000000000|0.000000000"
Ortho,21,0,000000000000000000000000000003f7,"0.998006527|0.171244562|1.000000000|0.999831401","7.335045764|-0.993640571|0.000000000|0.987654321"
Ortho,21,1,000000000000000000000000000003f7,"0.998006527|0.171244562|1.000000000|0.999831401","7.335045764|-0.993640571|0.000000000|0.987654321"
